half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,3,7,1,1,2,318,0.0755205,-0.0142453,-0.0505701,0,0,0
0,3,7,1,1,3,319,0.0769662,-0.0148866,-0.0558823,0,0,0
0,3,7,1,0,5,320,0.0829269,-0.0197377,-0.0557736,0,0,0
0,3,7,1,0,6,321,0.0803309,-0.0195667,-0.0311722,0,0,0
0,3,7,1,0,7,322,0.0824587,-0.0201158,-0.0553948,0,0,0
0,3,7,1,0,24,323,0.0838501,-0.0229642,-0.07202,0,0,0
0,3,7,0,3,22,324,0.0852392,-0.0206014,-0.0714905,0,0,0
0,3,7,0,3,21,325,0.0832116,-0.0208042,-0.0491383,0,0,0
0,3,7,0,3,20,326,0.0825182,-0.0194058,-0.0462966,0,0,0
0,3,7,0,3,19,327,0.0857483,-0.0221678,-0.0664734,0,0,0
0,3,7,0,2,17,328,0.0795384,-0.0223509,-0.0661393,0,0,0
0,3,7,0,2,16,329,0.080049,-0.0222896,-0.0534752,0,0,0
0,3,7,0,2,15,330,0.0805248,-0.0207338,-0.0460202,0,0,0
0,3,7,0,2,14,331,0.0839504,-0.021823,-0.0585902,0,0,0
0,4,8,0,0,5,332,0.139951,-0.0233231,0.0325173,0,0,-9.89506e-17
0,4,8,0,0,6,333,0.135243,-0.0230213,0.0269421,0,0,-1.01864e-16
0,4,8,0,0,7,334,0.128162,-0.0233559,0.0210741,0,0,-1.01149e-16
0,4,8,0,1,0,335,0.135068,-0.0248058,0.0183885,0,0,-9.90741e-17
0,4,8,0,1,1,336,0.132179,-0.0245688,0.0125202,0,0,-1.01925e-16
0,4,8,0,1,2,337,0.127999,-0.0248518,0.00985226,0,0,-1.01688e-16
0,4,8,3,2,17,338,0.182536,-0.0241438,-0.0658676,0,0,-8.34533e-17
0,4,8,3,2,16,339,0.163757,-0.0229215,-0.0227875,0,0,-9.39559e-17
0,4,8,3,2,15,340,0.146123,-0.019508,0.0201088,0,0,-9.78165e-17
0,4,8,3,3,22,341,0.17569,-0.0263132,-0.0401791,0,0,-8.67569e-17
0,4,8,3,3,21,342,0.156554,-0.0233229,0.00446759,0,0,-9.54983e-17
0,4,8,3,3,20,343,0.147859,-0.0232365,0.0114003,0,0,-9.7805e-17
0,4,9,3,3,22,344,0.0666857,-0.04005,0.0108267,0,0,0
0,4,9,3,3,21,345,0.0695729,-0.0398642,-0.00317802,0,0,0
0,4,9,3,3,20,346,0.0754431,-0.0393665,0.000340665,0,0,0
0,4,9,3,2,17,347,0.0649964,-0.0377732,0.00862727,0,0,0
0,4,9,3,2,16,348,0.0687767,-0.037315,0.000432488,0,0,0
0,4,9,3,2,15,349,0.0758656,-0.0359882,0.00987189,0,0,0
0,4,9,0,1,0,350,0.0885371,-0.0389231,-0.053466,0,0,0
0,4,9,0,1,1,351,0.0838413,-0.0371737,-0.0238552,0,0,0
0,4,9,0,1,2,352,0.0861002,-0.037596,-0.0280369,0,0,0
0,4,9,0,0,5,353,0.089236,-0.0397786,-0.0566669,0,0,0
0,4,9,0,0,6,354,0.0843324,-0.0379473,-0.0234429,0,0,0
0,4,9,0,0,7,355,0.0839242,-0.0363407,-0.00441865,0,0,0
0,4,8,0,2,17,356,0.141714,-0.0218636,0.018314,0,0,-9.67336e-17
0,4,8,0,2,16,357,0.146013,-0.0205218,0.0797875,0,0,-1.01806e-16
0,4,8,0,2,15,358,0.13535,-0.0233763,0.0194169,0,0,-1.01023e-16
0,4,8,0,2,14,359,0.134745,-0.0186544,0.0471567,0,0,-1.07097e-16
0,4,8,0,3,22,360,0.134909,-0.0178695,0.0147036,0,0,-9.67329e-17
0,4,8,0,3,21,361,0.133288,-0.0187445,0.0225748,0,0,-1.01341e-16
0,4,8,0,3,20,362,0.135599,-0.0152049,0.0658659,0,0,-1.01112e-16
0,4,8,0,3,19,363,0.129452,-0.0170643,0.0500319,0,0,-1.01953e-16
0,4,8,1,1,0,364,0.132567,-0.0254508,0.0160432,0,0,-1.01064e-16
0,4,8,1,1,1,365,0.132174,-0.0261108,0.0212188,0,0,-1.02358e-16
0,4,8,1,1,2,366,0.132421,-0.0210434,0.0549158,0,0,-9.95118e-17
0,4,8,1,1,3,367,0.128172,-0.0278667,0.0143102,0,0,-1.03063e-16
0,4,8,1,2,17,368,0.140504,-0.0201542,0.025475,0,0,-1.00289e-16
0,4,8,1,2,16,369,0.138401,-0.0188751,0.0487372,0,0,-1.01154e-16
0,4,8,1,2,15,370,0.135768,-0.0166412,0.0613198,0,0,-1.02083e-16
0,4,8,1,2,14,371,0.129765,-0.0239005,0.0196684,0,0,-1.00662e-16
0,4,8,1,3,22,372,0.125763,-0.0264538,0.00986493,0,0,-1.00289e-16
0,4,8,1,3,21,373,0.126738,-0.0242544,0.0286138,0,0,-1.00443e-16
0,4,8,1,3,20,374,0.126981,-0.0203262,0.0514194,0,0,-1.00319e-16
0,4,8,1,3,19,375,0.126281,-0.0273322,0.0149452,0,0,-9.99463e-17
0,4,8,2,0,5,376,0.135745,-0.0227157,0.0113565,0,0,-1.0322e-16
0,4,8,2,0,6,377,0.135535,-0.0198266,0.0571098,0,0,-1.0295e-16
0,4,8,2,0,7,378,0.135281,-0.0221128,0.0348319,0,0,-1.01957e-16
0,4,8,2,0,24,379,0.133637,-0.0279819,0.00137355,0,0,-1.01833e-16
0,4,8,2,1,0,380,0.131648,-0.022318,0.0200459,0,0,-9.24065e-17
0,4,8,2,1,1,381,0.132122,-0.022563,0.0247497,0,0,-1.02962e-16
0,4,8,2,1,2,382,0.132214,-0.0209501,0.0346053,0,0,-1.01597e-16
0,4,8,2,1,3,383,0.130233,-0.0194751,0.0498431,0,0,-1.01774e-16
0,4,8,3,0,5,384,0.150678,-0.0226148,-0.0318805,0,0,-8.57418e-17
0,4,8,3,0,6,385,0.145362,-0.0218042,0.0101287,0,0,-9.81067e-17
0,4,8,3,0,7,386,0.142301,-0.0201888,0.0265078,0,0,-1.0044e-16
0,4,8,3,0,24,387,0.140642,-0.0232068,0.00757726,0,0,-1.00761e-16
0,4,8,3,1,0,388,0.15087,-0.0239095,-0.0373887,0,0,-9.33854e-17
0,4,8,3,1,1,389,0.14641,-0.02365,-0.00319507,0,0,-9.73835e-17
0,4,8,3,1,2,390,0.141512,-0.0209313,0.0260677,0,0,-9.91684e-17
0,4,8,3,1,3,391,0.140171,-0.0213915,0.0275796,0,0,-9.89809e-17
0,4,9,3,1,0,392,0.08002,-0.0386204,0.00218054,0,0,0
0,4,9,3,1,1,393,0.0807286,-0.0391746,0.0069551,0,0,0
0,4,9,3,1,2,394,0.0834056,-0.0358521,0.0307301,0,0,0
0,4,9,3,1,3,395,0.0833517,-0.0351994,0.0298244,0,0,0
0,4,9,3,0,5,396,0.0754671,-0.0435443,0.00698716,0,0,0
0,4,9,3,0,6,397,0.07518,-0.0443261,-0.00102606,0,0,0
0,4,9,3,0,7,398,0.0755974,-0.0441849,-0.00909091,0,0,0
0,4,9,3,0,24,399,0.082376,-0.0375802,0.0403539,0,0,0
0,4,9,2,1,0,400,0.0801399,-0.0407226,-0.00294793,0,0,0
0,4,9,2,1,1,401,0.0782115,-0.0429902,-0.0157001,0,0,0
0,4,9,2,1,2,402,0.079276,-0.0411268,-0.0156235,0,0,0
0,4,9,2,1,3,403,0.0819784,-0.0318348,0.0495839,0,0,0
0,4,9,2,0,5,404,0.0850617,-0.0390775,0.0169298,0,0,0
0,4,9,2,0,6,405,0.0829497,-0.0403624,0.00847753,0,0,0
0,4,9,2,0,7,406,0.0821232,-0.0423332,-0.00541716,0,0,0
0,4,9,2,0,24,407,0.0810833,-0.0303486,0.0634846,0,0,0
0,4,9,1,3,22,408,0.0839443,-0.0453392,-0.00751818,0,0,0
0,4,9,1,3,21,409,0.0835866,-0.0469177,-0.0188802,0,0,0
0,4,9,1,3,20,410,0.0827314,-0.0433217,-0.00343238,0,0,0
0,4,9,1,3,19,411,0.0820018,-0.0301415,0.0856475,0,0,0
0,4,9,1,2,17,412,0.0888101,-0.0443509,0.00301384,0,0,0
0,4,9,1,2,16,413,0.0873307,-0.0447878,0.00602262,0,0,0
0,4,9,1,2,15,414,0.087159,-0.0453554,0.000782021,0,0,0
0,4,9,1,2,14,415,0.0838646,-0.0413107,0.0270115,0,0,0
0,4,9,1,1,0,416,0.0801347,-0.0373923,0.00962437,0,0,0
0,4,9,1,1,1,417,0.0819442,-0.0379187,0.013745,0,0,0
0,4,9,1,1,2,418,0.0809676,-0.0342492,0.036286,0,0,0
0,4,9,1,1,3,419,0.0830127,-0.0358198,0.0306121,0,0,0
0,4,9,0,3,22,420,0.0866302,-0.0405121,-0.0398896,0,0,0
0,4,9,0,3,21,421,0.083351,-0.0397759,-0.0064567,0,0,0
0,4,9,0,3,20,422,0.0844792,-0.0391818,-0.00413682,0,0,0
0,4,9,0,3,19,423,0.0842882,-0.0382004,0.0114125,0,0,0
0,4,9,0,2,17,424,0.088056,-0.0378469,-0.0463575,0,0,0
0,4,9,0,2,16,425,0.0840783,-0.0375997,-0.0155579,0,0,0
0,4,9,0,2,15,426,0.0839412,-0.036191,-0.0055596,0,0,0
0,4,9,0,2,14,427,0.0838062,-0.0361488,0.00564366,0,0,0
0,4,8,0,4,12,428,0.135462,-0.0266327,0.00943182,0,0,-9.6533e-17
0,4,8,0,4,11,429,0.135912,-0.0260895,0.0221106,0,0,-1.01768e-16
0,4,8,0,4,10,430,0.133717,-0.0276093,0.0213648,0,0,-1.00327e-16
0,4,8,0,4,9,431,0.131208,-0.0277323,0.0168266,0,0,-1.00709e-16
0,4,8,0,4,8,432,0.127253,-0.0282431,0.0235034,0,0,-1.0862e-16
0,4,8,1,0,5,433,0.12775,-0.0269019,0.00687771,0,0,-9.8702e-17
0,4,8,1,0,6,434,0.128662,-0.026119,0.0189258,0,0,-1.00976e-16
0,4,8,1,0,7,435,0.128558,-0.0275657,0.0232628,0,0,-1.01628e-16
0,4,8,1,0,24,436,0.128184,-0.0280368,0.021547,0,0,-1.01331e-16
0,4,8,1,0,23,437,0.128009,-0.0227065,0.0592058,0,0,-9.86832e-17
0,4,8,2,2,17,438,0.128592,-0.024422,-0.0124085,0,0,-9.93048e-17
0,4,8,2,2,16,439,0.127452,-0.0227434,0.0188373,0,0,-1.00982e-16
0,4,8,2,2,15,440,0.129221,-0.0238225,0.0204177,0,0,-1.02781e-16
0,4,8,2,2,14,441,0.129061,-0.0198198,0.0515104,0,0,-1.01645e-16
0,4,8,2,2,13,442,0.129551,-0.0216276,0.041523,0,0,-9.70637e-17
0,4,8,2,3,22,443,0.143456,-0.0257807,-0.0128889,0,0,-9.0172e-17
0,4,8,2,3,21,444,0.14146,-0.0243511,0.0144604,0,0,-9.51731e-17
0,4,8,2,3,20,445,0.142526,-0.026915,0.00742539,0,0,-9.92868e-17
0,4,8,2,3,19,446,0.14153,-0.0257961,0.0154496,0,0,-1.002e-16
0,4,8,2,3,18,447,0.1388,-0.0264533,0.019644,0,0,-1.00817e-16
0,4,9,2,3,22,448,0.0859014,-0.0449118,0.00764746,0,0,0
0,4,9,2,3,21,449,0.08517,-0.0446937,0.00577446,0,0,0
0,4,9,2,3,20,450,0.0834421,-0.0452755,0.019427,0,0,0
0,4,9,2,3,19,451,0.0830639,-0.0426631,0.0328453,0,0,0
0,4,9,2,3,18,452,0.0794009,-0.0462593,0.0192752,0,0,0
0,4,9,2,2,17,453,0.0856955,-0.0441264,0.00023034,0,0,0
0,4,9,2,2,16,454,0.0848457,-0.0443681,0.00442343,0,0,0
0,4,9,2,2,15,455,0.082195,-0.0465972,-0.00911082,0,0,0
0,4,9,2,2,14,456,0.0819063,-0.0449658,0.00915569,0,0,0
0,4,9,2,2,13,457,0.081267,-0.0444346,0.0171778,0,0,0
0,4,9,1,0,5,458,0.0910306,-0.0461642,-0.00841041,0,0,0
0,4,9,1,0,6,459,0.08806,-0.0458674,0.0100469,0,0,0
0,4,9,1,0,7,460,0.0889416,-0.0481604,-0.00708273,0,0,0
0,4,9,1,0,24,461,0.0868944,-0.045956,0.0130327,0,0,0
0,4,9,1,0,23,462,0.0846214,-0.0415354,0.0462588,0,0,0
0,4,9,0,4,12,463,0.0857218,-0.0423763,-0.0204267,0,0,0
0,4,9,0,4,11,464,0.081945,-0.0404819,0.00713074,0,0,0
0,4,9,0,4,10,465,0.0829046,-0.0415717,0.00426425,0,0,0
0,4,9,0,4,9,466,0.0836726,-0.0404717,0.00641481,0,0,0
0,4,9,0,4,8,467,0.0837556,-0.0395284,0.0174505,0,0,0
1,0,0,0,0,5,468,-0.0684828,-0.0647662,-0.0265293,0,0,-9.78441e-17
1,0,0,0,0,6,469,-0.064863,-0.0639836,-0.0264834,0,0,-8.74752e-17
1,0,0,3,1,0,470,-0.033,-0.0731,0,0,0,0
1,0,0,3,1,1,471,-0.073211,-0.0742058,-0.0570625,0,0,-9.91078e-17
1,0,0,3,2,17,472,-0.0664687,-0.0712676,-0.0872442,0,0,-6.96471e-17
1,0,0,3,2,16,473,-0.0672316,-0.07149,-0.0800612,0,0,-8.39474e-17
1,0,1,3,2,17,474,-0.00777596,-0.0755173,-0.0252106,0,0,0
1,0,1,3,2,16,475,-0.00952696,-0.0765582,-0.0172968,0,0,0
1,0,1,3,1,0,476,-0.0100165,-0.0774635,-0.00310382,0,0,0
1,0,1,3,1,1,477,-0.00655058,-0.0762025,-0.0366492,0,0,0
1,0,1,0,0,5,478,-0.012211,-0.0746722,-0.0749388,0,0,0
1,0,1,0,0,6,479,-0.0124395,-0.0742299,-0.0771744,0,0,0
1,0,0,0,1,0,480,-0.0659863,-0.0688576,-0.0285342,0,0,-9.45954e-17
1,0,0,0,1,1,481,-0.0663265,-0.0688365,-0.0296766,0,0,-9.84594e-17
1,0,0,0,1,2,482,-0.0656729,-0.0688531,-0.0299759,0,0,-7.7385e-17
1,0,0,0,2,17,483,-0.0660072,-0.0717159,-0.0296955,0,0,-9.67616e-17
1,0,0,0,2,16,484,-0.0651699,-0.0716542,-0.0350572,0,0,-1.0391e-16
1,0,0,0,2,15,485,-0.064713,-0.07167,-0.0332088,0,0,-1.02603e-16
1,0,0,1,0,5,486,-0.0639979,-0.0722482,-0.0546568,0,0,-9.89226e-17
1,0,0,1,0,6,487,-0.065076,-0.0733509,-0.0428121,0,0,-1.01085e-16
1,0,0,1,0,7,488,-0.0654917,-0.0736243,-0.0371164,0,0,-9.94056e-17
1,0,0,1,1,0,489,-0.0879788,-0.0784814,-0.0459531,0,0,-9.8862e-17
1,0,0,1,1,1,490,-0.0812241,-0.0780577,-0.0512074,0,0,-1.01136e-16
1,0,0,1,1,2,491,-0.0759096,-0.0758503,-0.063116,0,0,-1.0118e-16
1,0,0,1,2,17,492,-0.0735939,-0.0752285,-0.053845,0,0,-1.01679e-16
1,0,0,1,2,16,493,-0.071556,-0.0749611,-0.055544,0,0,-1.01373e-16
1,0,0,1,2,15,494,-0.0696439,-0.0737299,-0.0663206,0,0,-1.04773e-16
1,0,0,2,0,5,495,-0.0748087,-0.0787278,-0.045343,0,0,-1.03839e-16
1,0,0,2,0,6,496,-0.0732043,-0.07833,-0.055163,0,0,-1.02918e-16
1,0,0,2,0,7,497,-0.0711822,-0.0782099,-0.0592131,0,0,-1.07062e-16
1,0,0,2,1,0,498,-0.0675936,-0.0749445,-0.0386243,0,0,-1.00717e-16
1,0,0,2,1,1,499,-0.0693424,-0.0743986,-0.0560433,0,0,-1.03105e-16
1,0,0,2,1,2,500,-0.0686987,-0.0734467,-0.0636103,0,0,-9.80471e-17
1,0,0,2,2,17,501,-0.0677477,-0.0808719,-0.0457421,0,0,-9.4873e-17
1,0,0,2,2,16,502,-0.0687856,-0.0804342,-0.0614795,0,0,-1.03441e-16
1,0,0,2,2,15,503,-0.0687657,-0.0789309,-0.0717802,0,0,-1.01056e-16
1,0,0,3,0,5,504,-0.0655865,-0.0736511,-0.0571739,0,0,-9.92183e-17
1,0,0,3,0,6,505,-0.0668219,-0.0744849,-0.0596329,0,0,-1.00556e-16
1,0,0,3,0,7,506,-0.0686901,-0.0717125,-0.0815284,0,0,-1.27988e-16
1,0,1,3,0,5,507,-0.0173175,-0.0735927,-0.0269842,0,0,0
1,0,1,3,0,6,508,-0.0137578,-0.0730085,-0.0417241,0,0,0
1,0,1,3,0,7,509,-0.0122559,-0.0746176,-0.0331118,0,0,0
1,0,1,2,2,17,510,-0.00519632,-0.0770143,-0.0458039,0,0,0
1,0,1,2,2,16,511,-0.033,-0.0731,0,0,0,0
1,0,1,2,2,15,512,-0.0099413,-0.0820891,-0.0225698,0,0,0
1,0,1,2,1,0,513,-0.0129635,-0.0764246,-0.0637391,0,0,0
1,0,1,2,1,1,514,-0.0125346,-0.0783952,-0.0414617,0,0,0
1,0,1,2,1,2,515,-0.00983626,-0.0782097,-0.0469165,0,0,0
1,0,1,2,0,5,516,-0.0158074,-0.0738029,-0.0496381,0,0,0
1,0,1,2,0,6,517,-0.014533,-0.0724753,-0.0675926,0,0,0
1,0,1,2,0,7,518,-0.0130997,-0.0727762,-0.065719,0,0,0
1,0,1,1,2,17,519,5.96588e-05,-0.0788739,-0.049936,0,0,0
1,0,1,1,2,16,520,-0.0016072,-0.078094,-0.0663521,0,0,0
1,0,1,1,2,15,521,-0.004213,-0.0789026,-0.0643597,0,0,0
1,0,1,1,1,0,522,-0.0147042,-0.0736847,-0.0489327,0,0,0
1,0,1,1,1,1,523,-0.0139597,-0.072431,-0.0651047,0,0,0
1,0,1,1,1,2,524,-0.0121873,-0.0727874,-0.0669417,0,0,0
1,0,1,1,0,5,525,-0.0126766,-0.0756964,-0.0308437,0,0,0
1,0,1,1,0,6,526,-0.0137865,-0.0751019,-0.0634757,0,0,0
1,0,1,1,0,7,527,-0.0130166,-0.0738375,-0.0752877,0,0,0
1,0,1,0,2,17,528,-0.00914208,-0.0749178,-0.0519132,0,0,0
1,0,1,0,2,16,529,-0.0108111,-0.074063,-0.0748233,0,0,0
1,0,1,0,2,15,530,-0.00951844,-0.0746353,-0.0723834,0,0,0
1,0,1,0,1,0,531,-0.0114156,-0.077854,-0.0637673,0,0,0
1,0,1,0,1,1,532,-0.0111599,-0.0780082,-0.0681185,0,0,0
1,0,1,0,1,2,533,-0.0117792,-0.077048,-0.084553,0,0,0
1,1,2,0,0,5,534,-0.0521375,-0.0941146,-0.0271287,0,0,-9.85799e-17
1,1,2,0,0,6,535,-0.0497822,-0.0940006,-0.0163629,0,0,-9.93687e-17
1,1,2,3,1,0,536,-0.0518321,-0.0902422,0.000942492,0,0,-2.00651e-16
1,1,2,3,1,1,537,-0.0610018,-0.0894963,-0.0352207,0,0,-1.00382e-16
1,1,2,3,2,17,538,-0.0634401,-0.0873197,-0.0692603,0,0,-8.45095e-17
1,1,2,3,2,16,539,-0.062563,-0.0882989,-0.0507202,0,0,-8.45297e-17
1,1,3,3,2,17,540,-0.033,-0.0731,0,0,0,0
1,1,3,3,2,16,541,-0.033,-0.0731,0,0,0,0
1,1,3,3,1,0,542,-0.033,-0.0731,0,0,0,0
1,1,3,3,1,1,543,0.00649723,-0.0900002,-0.0168098,0,0,0
1,1,3,0,0,5,544,-0.00504826,-0.0856001,-0.0712167,0,0,0
1,1,3,0,0,6,545,-0.00431485,-0.0855853,-0.0500331,0,0,0
1,1,2,0,1,0,546,-0.033,-0.0731,0,0,0,0
1,1,2,0,1,1,547,-0.033,-0.0731,0,0,0,0
1,1,2,0,1,2,548,-0.033,-0.0731,0,0,0,0
1,1,2,0,2,17,549,-0.033,-0.0731,0,0,0,0
1,1,2,0,2,16,550,-0.033,-0.0731,0,0,0,0
1,1,2,0,2,15,551,-0.033,-0.0731,0,0,0,0
1,1,2,1,0,5,552,-0.0490769,-0.0920025,-0.0501878,0,0,-9.95831e-17
1,1,2,1,0,6,553,-0.051113,-0.0950561,-0.000875821,0,0,-1.01167e-16
1,1,2,1,0,7,554,-0.0504154,-0.0944048,-0.00378138,0,0,-1.0108e-16
1,1,2,1,1,0,555,-0.0534665,-0.0935796,-0.0275461,0,0,-9.96477e-17
1,1,2,1,1,1,556,-0.0541305,-0.0953491,-0.00809516,0,0,-1.00739e-16
1,1,2,1,1,2,557,-0.0534951,-0.0929079,-0.0117164,0,0,-1.01671e-16
1,1,2,1,2,17,558,-0.0572633,-0.0976592,-0.0267076,0,0,-9.97252e-17
1,1,2,1,2,16,559,-0.0568992,-0.0992651,-0.0109869,0,0,-1.01283e-16
1,1,2,1,2,15,560,-0.0556262,-0.0995642,0.00798132,0,0,-1.00311e-16
1,1,2,2,0,5,561,-0.0609394,-0.0992169,-0.0253002,0,0,-1.00001e-16
1,1,2,2,0,6,562,-0.0591588,-0.101791,0.000455566,0,0,-1.02868e-16
1,1,2,2,0,7,563,-0.0578889,-0.100563,0.00727036,0,0,-1.0062e-16
1,1,2,2,1,0,564,-0.0539486,-0.0932741,-0.0409021,0,0,-9.70069e-17
1,1,2,2,1,1,565,-0.0555476,-0.0945512,-0.0225899,0,0,-1.03118e-16
1,1,2,2,1,2,566,-0.0568352,-0.0939438,-0.0153383,0,0,-1.01188e-16
1,1,2,2,2,17,567,-0.0634762,-0.095769,-0.0347817,0,0,-9.60842e-17
1,1,2,2,2,16,568,-0.063179,-0.0961174,-0.0273254,0,0,-1.02434e-16
1,1,2,2,2,15,569,-0.0603094,-0.0967855,-0.0156484,0,0,-9.96366e-17
1,1,2,3,0,5,570,-0.0580875,-0.0903869,-0.0524778,0,0,-9.84309e-17
1,1,2,3,0,6,571,-0.0585046,-0.0914433,-0.0378096,0,0,-1.01861e-16
1,1,2,3,0,7,572,-0.0590195,-0.0917443,-0.0255419,0,0,-1.0401e-16
1,1,3,3,0,5,573,-0.001616,-0.0875396,-0.0326809,0,0,0
1,1,3,3,0,6,574,-0.00240047,-0.0890331,-0.019028,0,0,0
1,1,3,3,0,7,575,-0.00213954,-0.0876536,-0.0103312,0,0,0
1,1,3,2,2,17,576,-0.00605777,-0.0864051,-0.0493899,0,0,0
1,1,3,2,2,16,577,-0.00560248,-0.0876913,-0.0317255,0,0,0
1,1,3,2,2,15,578,-0.00682355,-0.0919264,0.0137039,0,0,0
1,1,3,2,1,0,579,-0.033,-0.0731,0,0,0,0
1,1,3,2,1,1,580,-0.033,-0.0731,0,0,0,0
1,1,3,2,1,2,581,-0.033,-0.0731,0,0,0,0
1,1,3,2,0,5,582,-0.00340221,-0.0869134,-0.0342228,0,0,0
1,1,3,2,0,6,583,-0.00434635,-0.0886319,-0.0192437,0,0,0
1,1,3,2,0,7,584,-0.00546207,-0.0871561,-0.016782,0,0,0
1,1,3,1,2,17,585,-0.00292153,-0.0888852,-0.0307696,0,0,0
1,1,3,1,2,16,586,-0.00345136,-0.0898622,-0.0223098,0,0,0
1,1,3,1,2,15,587,-0.00372371,-0.0901898,-0.0100847,0,0,0
1,1,3,1,1,0,588,-0.00823839,-0.0867785,-0.0329483,0,0,0
1,1,3,1,1,1,589,-0.00751156,-0.0885638,-0.0175354,0,0,0
1,1,3,1,1,2,590,-0.00733704,-0.0877294,-0.00899968,0,0,0
1,1,3,1,0,5,591,-0.0031118,-0.0851894,-0.0327962,0,0,0
1,1,3,1,0,6,592,-0.00416495,-0.0855122,-0.0323267,0,0,0
1,1,3,1,0,7,593,-0.00342244,-0.0879495,-0.00648421,0,0,0
1,1,3,0,2,17,594,0.00299247,-0.0867253,-0.0556143,0,0,0
1,1,3,0,2,16,595,0.00189892,-0.0881982,-0.0409718,0,0,0
1,1,3,0,2,15,596,0.000479672,-0.0887165,-0.0209488,0,0,0
1,1,3,0,1,0,597,0.00171216,-0.082643,-0.0625441,0,0,0
1,1,3,0,1,1,598,0.000824516,-0.0837386,-0.0501613,0,0,0
1,1,3,0,1,2,599,-0.00127049,-0.0833519,-0.0421283,0,0,0
1,2,4,0,0,5,600,-0.0446347,-0.0886541,0.158435,0,0,-9.55738e-17
1,2,4,0,0,6,601,-0.0412495,-0.0877038,0.139182,0,0,-8.82293e-17
1,2,4,3,3,22,602,-0.0622657,-0.0848987,0.104459,0,0,-9.82227e-17
1,2,4,3,3,21,603,-0.0574563,-0.0848097,0.0966014,0,0,-1.00743e-16
1,2,5,3,3,22,604,0.00971806,-0.0902016,0.154001,0,0,0
1,2,5,3,3,21,605,0.0165242,-0.088581,0.121543,0,0,0
1,2,5,0,0,5,606,0.0190279,-0.0936359,0.105759,0,0,0
1,2,5,0,0,6,607,0.0108961,-0.0925239,0.0704827,0,0,0
1,2,4,0,1,0,608,-0.0470302,-0.0897327,0.152307,0,0,-9.07795e-17
1,2,4,0,1,1,609,-0.0437107,-0.0896657,0.129116,0,0,-9.96342e-17
1,2,4,0,1,2,610,-0.0431599,-0.0892612,0.127496,0,0,-1.10889e-16
1,2,4,0,2,17,611,-0.0566054,-0.0862957,0.142875,0,0,-1.01075e-16
1,2,4,0,2,16,612,-0.0519968,-0.0859567,0.128587,0,0,-9.79908e-17
1,2,4,0,2,15,613,-0.0476633,-0.08579,0.126768,0,0,-1.01341e-16
1,2,4,1,2,17,614,-0.044673,-0.0927931,0.11538,0,0,-9.7276e-17
1,2,4,1,2,16,615,-0.0452238,-0.0932897,0.112253,0,0,-1.006e-16
1,2,4,1,2,15,616,-0.0453042,-0.0930625,0.105285,0,0,-1.0183e-16
1,2,4,2,0,5,617,-0.0494319,-0.088605,0.121632,0,0,-9.53581e-17
1,2,4,2,0,6,618,-0.0494846,-0.0876833,0.103624,0,0,-1.00927e-16
1,2,4,2,0,7,619,-0.0488103,-0.0868038,0.0948316,0,0,-1.00655e-16
1,2,4,2,1,0,620,-0.0408329,-0.091973,0.109254,0,0,-9.5219e-17
1,2,4,2,1,1,621,-0.0432053,-0.0921005,0.105214,0,0,-1.02682e-16
1,2,4,2,1,2,622,-0.0437641,-0.0980497,0.145734,0,0,-1.01714e-16
1,2,4,3,1,0,623,-0.0488896,-0.0895727,0.102812,0,0,-9.79036e-17
1,2,4,3,1,1,624,-0.0487474,-0.0903035,0.108196,0,0,-1.01877e-16
1,2,4,3,1,2,625,-0.0486869,-0.0897864,0.0984749,0,0,-1.00659e-16
1,2,4,3,2,17,626,-0.0441788,-0.0847991,0.104801,0,0,-9.96329e-17
1,2,4,3,2,16,627,-0.0450726,-0.0855371,0.104658,0,0,-1.01311e-16
1,2,4,3,2,15,628,-0.0477618,-0.0850343,0.102576,0,0,-1.17007e-16
1,2,5,3,2,17,629,0.020217,-0.0893319,0.149171,0,0,0
1,2,5,3,2,16,630,0.0212753,-0.0890527,0.124423,0,0,0
1,2,5,3,2,15,631,0.0200842,-0.089703,0.123239,0,0,0
1,2,5,3,1,0,632,0.0167614,-0.0975008,0.146138,0,0,0
1,2,5,3,1,1,633,0.0172799,-0.0971211,0.123126,0,0,0
1,2,5,3,1,2,634,0.0174576,-0.0953525,0.100563,0,0,0
1,2,5,2,1,0,635,0.0288,-0.0936163,0.114933,0,0,0
1,2,5,2,1,1,636,0.0257839,-0.0931401,0.101321,0,0,0
1,2,5,2,1,2,637,0.0209801,-0.0883674,0.0641705,0,0,0
1,2,5,2,0,5,638,0.0195711,-0.0882963,0.112345,0,0,0
1,2,5,2,0,6,639,0.0193885,-0.0884101,0.102443,0,0,0
1,2,5,2,0,7,640,0.018342,-0.0840356,0.0675545,0,0,0
1,2,5,1,2,17,641,0.0190184,-0.0856166,0.107389,0,0,0
1,2,5,1,2,16,642,0.0180768,-0.0872,0.10886,0,0,0
1,2,5,1,2,15,643,0.0150244,-0.0828181,0.0701236,0,0,0
1,2,5,0,2,17,644,0.0115576,-0.0872424,0.102775,0,0,0
1,2,5,0,2,16,645,0.0123447,-0.0875699,0.0994749,0,0,0
1,2,5,0,2,15,646,0.0103008,-0.0858994,0.0754077,0,0,0
1,2,5,0,1,0,647,0.015241,-0.0859857,0.105386,0,0,0
