half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,3,7,2,2,14,299,-0.0176106,0.0485588,-0.0317109,0,0,0
0,3,7,2,1,0,300,-0.0139642,0.0473915,-0.0240729,0,0,0
0,3,7,2,1,1,301,-0.0145379,0.0450041,-0.0423794,0,0,0
0,3,7,2,1,2,302,-0.0144615,0.0435822,-0.0728659,0,0,0
0,3,7,2,1,3,303,-0.0122597,0.047389,-0.0435701,0,0,0
0,3,7,2,0,5,304,-0.0294763,0.0525917,-0.00960391,0,0,0
0,3,7,2,0,6,305,-0.0280135,0.0479974,-0.0513627,0,0,0
0,3,7,2,0,7,306,-0.0244291,0.0458646,-0.0741902,0,0,0
0,3,7,2,0,24,307,-0.0200521,0.0558481,-0.0170204,0,0,0
0,3,7,1,3,22,308,-0.0188069,0.0480503,-0.03128,0,0,0
0,3,7,1,3,21,309,-0.0182823,0.0466401,-0.0368426,0,0,0
0,3,7,1,3,20,310,-0.0170618,0.0435798,-0.0737722,0,0,0
0,3,7,1,3,19,311,-0.0156557,0.0513594,-0.0295875,0,0,0
0,3,7,1,2,17,312,-0.0214175,0.0453276,-0.0403641,0,0,0
0,3,7,1,2,16,313,-0.0189284,0.0359833,-0.125802,0,0,0
0,3,7,1,2,15,314,-0.0196681,0.0415857,-0.113671,0,0,0
0,3,7,1,2,14,315,-0.0190376,0.0510899,-0.0408439,0,0,0
0,3,7,1,1,0,316,-0.0229413,0.0569815,-0.0341723,0,0,0
0,3,7,1,1,1,317,-0.0219824,0.0548856,-0.0461237,0,0,0
0,3,7,1,1,2,318,-0.0200795,0.0560047,-0.0505701,0,0,0
0,3,7,1,1,3,319,-0.0186338,0.0553634,-0.0558823,0,0,0
0,3,7,1,0,5,320,-0.0126731,0.0505123,-0.0557736,0,0,0
0,3,7,1,0,6,321,-0.0152691,0.0506833,-0.0311722,0,0,0
0,3,7,1,0,7,322,-0.0131413,0.0501342,-0.0553948,0,0,0
0,3,7,1,0,24,323,-0.0117499,0.0472858,-0.07202,0,0,0
0,3,7,0,3,22,324,-0.0103608,0.0496486,-0.0714905,0,0,0
0,3,7,0,3,21,325,-0.0123884,0.0494458,-0.0491383,0,0,0
0,3,7,0,3,20,326,-0.0130818,0.0508442,-0.0462966,0,0,0
