half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz,dxErr,dyErr,dzErr,dRxErr,dRyErr,dRzErr,dxPull,dyPull,dzPull,dRxPull,dRyPull,dRzPull
0,2,4,0,0,6,133,0.0203642,-0.028132,0.11233,0,0,-9.81418e-17,0.000163094,0.000120125,0.000729163,0,0,1.91991e-05,0.0407284,-0.056264,0.22466,0,0,-9.8142e-15
0,2,4,3,3,22,134,0.0282183,-0.0231349,0.062273,0,0,-9.30094e-17,0.000175403,0.000108737,0.000866563,0,0,1.57553e-05,0.0564365,-0.0462697,0.124546,0,0,-9.30095e-15
0,2,4,3,3,21,135,0.0288508,-0.0229104,0.0810789,0,0,-9.90765e-17,0.000136663,0.000112522,0.000553147,0,0,1.28588e-05,0.0577015,-0.0458209,0.162158,0,0,-9.90766e-15
0,2,5,3,3,22,136,-0.0202376,-0.0342087,0.106292,0,0,0,0.000122716,9.86413e-05,0.000468571,0,0,1.03934e-05,-0.0404751,-0.0684174,0.212585,0,0,0
0,2,5,3,3,21,137,-0.0239154,-0.034658,0.0978276,0,0,0,0.000119911,0.000103492,0.000441279,0,0,1.03881e-05,-0.0478308,-0.0693161,0.195655,0,0,0
0,2,5,0,0,5,138,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,2,5,0,0,6,139,-0.0131394,-0.0416412,0.0670387,0,0,0,0.000150991,0.000113919,0.000659535,0,0,1.66702e-05,-0.0262788,-0.0832825,0.134078,0,0,0
0,2,4,0,1,0,140,0.0324259,-0.0202459,0.0910162,0,0,-9.91084e-17,0.000114199,0.00010172,0.000376896,0,0,8.56082e-06,0.0648517,-0.0404919,0.182032,0,0,-9.91084e-15
0,2,4,0,1,1,141,0.0306899,-0.0198963,0.0994039,0,0,-1.0154e-16,0.000114158,0.000105346,0.000372748,0,0,8.94587e-06,0.0613797,-0.0397927,0.198808,0,0,-1.0154e-14
0,2,4,0,1,2,142,0.0264889,-0.0211335,0.0915072,0,0,-1.08192e-16,0.000219136,0.000181547,0.00121857,0,0,2.22349e-05,0.0529778,-0.0422669,0.183015,0,0,-1.08193e-14
0,2,4,0,2,17,143,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,2,4,0,2,16,144,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,2,4,0,2,15,145,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,2,4,1,2,17,146,0.0213524,-0.0216791,0.0947075,0,0,-9.89449e-17,9.86336e-05,0.000100019,0.000176859,0,0,3.75912e-06,0.0427048,-0.0433583,0.189415,0,0,-9.89449e-15
0,2,4,1,2,16,147,0.0228512,-0.0217138,0.102685,0,0,-1.00826e-16,9.8862e-05,0.000102649,0.00022332,0,0,5.38137e-06,0.0457024,-0.0434275,0.20537,0,0,-1.00826e-14
0,2,4,1,2,15,148,0.0232461,-0.0217504,0.11642,0,0,-1.03198e-16,9.97362e-05,0.000117102,0.000363458,0,0,9.37832e-06,0.0464922,-0.0435009,0.23284,0,0,-1.03198e-14
0,2,4,2,0,5,149,0.0258774,-0.0215293,0.0982971,0,0,-9.46199e-17,9.84617e-05,0.00010009,0.000176047,0,0,3.61125e-06,0.0517547,-0.0430587,0.196594,0,0,-9.46199e-15
0,2,4,2,0,6,150,0.0265488,-0.0215597,0.103861,0,0,-1.00219e-16,9.85894e-05,0.000102958,0.000224596,0,0,5.42819e-06,0.0530975,-0.0431194,0.207723,0,0,-1.00219e-14
0,2,4,2,0,7,151,0.0256327,-0.0262856,0.0877652,0,0,-9.93655e-17,9.89929e-05,0.000116128,0.000342426,0,0,9.16501e-06,0.0512654,-0.0525711,0.17553,0,0,-9.93655e-15
0,2,4,2,1,0,152,0.0126049,-0.0206657,0.0931472,0,0,-9.59808e-17,9.85768e-05,0.000100096,0.00017852,0,0,3.52036e-06,0.0252099,-0.0413313,0.186294,0,0,-9.59808e-15
0,2,4,2,1,1,153,0.0159583,-0.0209841,0.100297,0,0,-1.02641e-16,9.87785e-05,0.000102998,0.000228589,0,0,5.50663e-06,0.0319166,-0.0419681,0.200594,0,0,-1.02641e-14
0,2,4,2,1,2,154,0.0198513,-0.0237856,0.0974656,0,0,-1.0101e-16,9.94499e-05,0.000116683,0.000352432,0,0,9.09062e-06,0.0397026,-0.0475712,0.194931,0,0,-1.0101e-14
0,2,4,3,1,0,155,0.0339862,-0.0170484,0.0665815,0,0,-9.54119e-17,0.000104457,0.000100712,0.000289551,0,0,6.38128e-06,0.0679723,-0.0340968,0.133163,0,0,-9.5412e-15
0,2,4,3,1,1,156,0.0317733,-0.016259,0.0901808,0,0,-1.00057e-16,0.000104774,0.000103155,0.000298898,0,0,7.22106e-06,0.0635466,-0.0325179,0.180362,0,0,-1.00058e-14
0,2,4,3,1,2,157,0.0303467,-0.0168254,0.0924612,0,0,-9.79797e-17,0.000111375,0.000116128,0.000432231,0,0,1.11451e-05,0.0606935,-0.0336508,0.184923,0,0,-9.79797e-15
0,2,4,3,2,17,158,0.0263439,-0.0230233,0.0657872,0,0,-9.27527e-17,0.000118163,0.000102428,0.000435057,0,0,9.83629e-06,0.0526879,-0.0460466,0.131575,0,0,-9.27527e-15
0,2,4,3,2,16,159,0.0263706,-0.0222528,0.0835825,0,0,-1.01115e-16,0.000114138,0.000105997,0.00038705,0,0,9.42049e-06,0.0527412,-0.0445056,0.167165,0,0,-1.01115e-14
0,2,4,3,2,15,160,0.0265002,-0.0215433,0.0970742,0,0,-1.06114e-16,0.000164522,0.000149522,0.000867492,0,0,2.18022e-05,0.0530004,-0.0430865,0.194149,0,0,-1.06115e-14
0,2,5,3,2,17,161,-0.0268677,-0.0336529,0.103451,0,0,0,0.000105326,9.68816e-05,0.000333433,0,0,7.65402e-06,-0.0537353,-0.0673058,0.206903,0,0,0
0,2,5,3,2,16,162,-0.0283847,-0.0339948,0.094162,0,0,0,0.000105742,9.99728e-05,0.000335875,0,0,8.33018e-06,-0.0567693,-0.0679897,0.188324,0,0,0
0,2,5,3,2,15,163,-0.0299659,-0.0351411,0.0897984,0,0,0,0.000144176,0.000135316,0.000762855,0,0,1.69464e-05,-0.0599318,-0.0702822,0.179597,0,0,0
0,2,5,3,1,0,164,-0.0221876,-0.037332,0.0953179,0,0,0,9.83086e-05,9.59867e-05,0.000253483,0,0,6.32615e-06,-0.0443752,-0.0746641,0.190636,0,0,0
0,2,5,3,1,1,165,-0.0246073,-0.0364553,0.0972332,0,0,0,9.92854e-05,9.83002e-05,0.000278481,0,0,6.93267e-06,-0.0492147,-0.0729107,0.194466,0,0,0
0,2,5,3,1,2,166,-0.0284372,-0.0376811,0.0947584,0,0,0,0.000104523,0.000109511,0.000397038,0,0,1.01109e-05,-0.0568744,-0.0753622,0.189517,0,0,0
0,2,5,2,1,0,167,-0.0267318,-0.0329171,0.0978884,0,0,0,9.42589e-05,9.58047e-05,0.000177514,0,0,3.60261e-06,-0.0534635,-0.0658342,0.195777,0,0,0
0,2,5,2,1,1,168,-0.0284812,-0.0332076,0.0942385,0,0,0,9.44299e-05,9.85553e-05,0.000223473,0,0,5.34959e-06,-0.0569624,-0.0664151,0.188477,0,0,0
0,2,5,2,1,2,169,-0.0301844,-0.0387393,0.0539079,0,0,0,9.4986e-05,0.000111713,0.00034208,0,0,8.64675e-06,-0.0603688,-0.0774786,0.107816,0,0,0
0,2,5,2,0,5,170,-0.0290781,-0.0341069,0.0991889,0,0,0,9.41978e-05,9.59274e-05,0.000184115,0,0,3.68588e-06,-0.0581562,-0.0682137,0.198378,0,0,0
0,2,5,2,0,6,171,-0.0298136,-0.0343912,0.0858875,0,0,0,9.43212e-05,9.8697e-05,0.000224197,0,0,5.39785e-06,-0.0596272,-0.0687825,0.171775,0,0,0
0,2,5,2,0,7,172,-0.0300357,-0.0378993,0.0831611,0,0,0,9.46996e-05,0.000110708,0.000328762,0,0,8.49754e-06,-0.0600713,-0.0757986,0.166322,0,0,0
0,2,5,1,2,17,173,-0.0268245,-0.0383766,0.0950301,0,0,0,9.4459e-05,9.59127e-05,0.000188141,0,0,3.74313e-06,-0.0536491,-0.0767531,0.19006,0,0,0
0,2,5,1,2,16,174,-0.0284242,-0.0374032,0.100678,0,0,0,9.47119e-05,9.86874e-05,0.00023149,0,0,5.52216e-06,-0.0568485,-0.0748065,0.201357,0,0,0
0,2,5,1,2,15,175,-0.0281666,-0.040235,0.0831196,0,0,0,9.56093e-05,0.000111886,0.000350362,0,0,8.85367e-06,-0.0563333,-0.08047,0.166239,0,0,0
0,2,5,0,2,17,176,-0.0197119,-0.0493209,0.0729048,0,0,0,0.000102664,9.67282e-05,0.00031483,0,0,7.50424e-06,-0.0394237,-0.0986419,0.14581,0,0,0
0,2,5,0,2,16,177,-0.0205492,-0.0491769,0.0611812,0,0,0,0.000103168,9.9705e-05,0.000324934,0,0,8.35375e-06,-0.0410985,-0.0983538,0.122362,0,0,0
0,2,5,0,2,15,178,-0.0243167,-0.0464178,0.0958123,0,0,0,0.000115877,0.00011918,0.000528869,0,0,1.33034e-05,-0.0486334,-0.0928357,0.191625,0,0,0
0,2,5,0,1,0,179,-0.0303617,-0.0464748,0.0776027,0,0,0,0.000122199,9.90676e-05,0.000489004,0,0,1.12433e-05,-0.0607234,-0.0929496,0.155206,0,0,0
0,2,5,0,1,1,180,-0.0293829,-0.0450876,0.0900509,0,0,0,0.000113492,0.000102632,0.000405995,0,0,9.65241e-06,-0.0587658,-0.0901753,0.180102,0,0,0
0,2,5,0,1,2,181,-0.0272326,-0.0461588,0.0909924,0,0,0,0.000186067,0.000154703,0.000963687,0,0,2.08048e-05,-0.0544651,-0.0923176,0.181985,0,0,0
0,2,4,1,0,5,182,0.0268882,-0.0141313,0.102833,0,0,-9.63099e-17,0.000100673,9.99967e-05,0.000221216,0,0,4.93612e-06,0.0537765,-0.0282626,0.205666,0,0,-9.63099e-15
0,2,4,1,0,6,183,0.0266422,-0.0150527,0.10472,0,0,-1.00031e-16,0.000101323,0.000101767,0.000247076,0,0,5.91281e-06,0.0532844,-0.0301054,0.20944,0,0,-1.00031e-14
0,2,4,1,0,7,184,0.0257266,-0.0157441,0.107463,0,0,-1.00737e-16,0.000104664,0.000110841,0.000353891,0,0,9.25143e-06,0.0514531,-0.0314882,0.214926,0,0,-1.00737e-14
0,2,4,1,0,24,185,0.025952,-0.0150636,0.126701,0,0,-1.04967e-16,0.000257761,0.000444425,0.00254,0,0,3.54154e-05,0.051904,-0.0301273,0.253406,0,0,-1.04968e-14
0,2,4,1,1,0,186,0.0209844,-0.0169302,0.0918822,0,0,-1.00006e-16,9.93565e-05,9.97842e-05,0.0001917,0,0,3.54651e-06,0.0419689,-0.0338604,0.183764,0,0,-1.00006e-14
0,2,4,1,1,1,187,0.0228086,-0.0169214,0.106989,0,0,-1.01123e-16,9.94583e-05,0.000100948,0.000210679,0,0,4.72322e-06,0.0456173,-0.0338428,0.213979,0,0,-1.01123e-14
0,2,4,1,1,2,188,0.0246238,-0.0152422,0.127679,0,0,-1.0169e-16,0.00010085,0.000108277,0.000309246,0,0,7.42127e-06,0.0492475,-0.0304844,0.255359,0,0,-1.0169e-14
0,2,4,1,1,3,189,0.0238233,-0.0187266,0.112522,0,0,-1.12309e-16,0.000121943,0.000208268,0.00101728,0,0,1.85156e-05,0.0476465,-0.0374533,0.225045,0,0,-1.12309e-14
0,2,4,2,2,17,190,0.0222565,-0.0202335,0.0677472,0,0,-9.44033e-17,9.94762e-05,9.99948e-05,0.000214066,0,0,3.4932e-06,0.0445129,-0.040467,0.135494,0,0,-9.44033e-15
0,2,4,2,2,16,191,0.0223298,-0.0203439,0.0957514,0,0,-1.03563e-16,9.91534e-05,0.000100783,0.000200764,0,0,4.5874e-06,0.0446596,-0.0406878,0.191503,0,0,-1.03563e-14
0,2,4,2,2,15,192,0.0228691,-0.0190182,0.111284,0,0,-1.02486e-16,0.000100331,0.000107829,0.000300836,0,0,7.42017e-06,0.0457382,-0.0380364,0.222568,0,0,-1.02487e-14
0,2,4,2,2,14,193,0.0236725,-0.020692,0.111705,0,0,-1.15459e-16,0.000110344,0.000178103,0.000809592,0,0,1.7673e-05,0.0473451,-0.041384,0.223409,0,0,-1.1546e-14
0,2,4,3,0,5,194,0.0225956,-0.0202872,0.0854539,0,0,-9.74876e-17,0.000100593,0.000100093,0.000226846,0,0,4.89579e-06,0.0451912,-0.0405745,0.170908,0,0,-9.74876e-15
0,2,4,3,0,6,195,0.0226186,-0.0207031,0.0921882,0,0,-1.01331e-16,0.000100556,0.000101455,0.000227582,0,0,5.72534e-06,0.0452372,-0.0414062,0.184376,0,0,-1.01331e-14
0,2,4,3,0,7,196,0.0219613,-0.0194595,0.110172,0,0,-1.01684e-16,0.000103137,0.00010941,0.000327993,0,0,8.21644e-06,0.0439225,-0.038919,0.220343,0,0,-1.01684e-14
0,2,4,3,0,24,197,0.0239639,-0.02109,0.106941,0,0,-1.18979e-16,0.000158904,0.00025961,0.00136892,0,0,2.38018e-05,0.0479277,-0.04218,0.213883,0,0,-1.18979e-14
0,2,5,3,0,5,198,-0.0290323,-0.0339369,0.0975554,0,0,0,9.56229e-05,9.55602e-05,0.000200303,0,0,4.21685e-06,-0.0580647,-0.0678739,0.195111,0,0,0
0,2,5,3,0,6,199,-0.0300442,-0.0354134,0.0977175,0,0,0,9.59765e-05,9.69723e-05,0.000223435,0,0,5.27906e-06,-0.0600885,-0.0708268,0.195435,0,0,0
0,2,5,3,0,7,200,-0.0302535,-0.0348697,0.10146,0,0,0,9.81806e-05,0.000104679,0.000320779,0,0,8.19145e-06,-0.060507,-0.0697394,0.202921,0,0,0
0,2,5,3,0,24,201,-0.030256,-0.0363456,0.095631,0,0,0,0.000132245,0.000214232,0.0010827,0,0,1.90589e-05,-0.060512,-0.0726912,0.191262,0,0,0
0,2,5,2,2,17,202,-0.0260335,-0.0368112,0.0852013,0,0,0,9.51047e-05,9.56324e-05,0.000216509,0,0,4.41103e-06,-0.0520671,-0.0736224,0.170403,0,0,0
0,2,5,2,2,16,203,-0.0259553,-0.0368084,0.0959645,0,0,0,9.47448e-05,9.63831e-05,0.000195815,0,0,4.44374e-06,-0.0519107,-0.0736169,0.191929,0,0,0
0,2,5,2,2,15,204,-0.0271387,-0.0366713,0.094349,0,0,0,9.56188e-05,0.000102691,0.000283396,0,0,7.0968e-06,-0.0542774,-0.0733426,0.188698,0,0,0
0,2,5,2,2,14,205,-0.0286397,-0.0370966,0.101473,0,0,0,0.000101582,0.000153632,0.000664506,0,0,1.44029e-05,-0.0572793,-0.0741932,0.202946,0,0,0
0,2,5,1,1,0,206,-0.0204352,-0.0406627,0.0828486,0,0,0,9.54075e-05,9.56571e-05,0.00020736,0,0,3.6937e-06,-0.0408705,-0.0813254,0.165697,0,0,0
0,2,5,1,1,1,207,-0.0224576,-0.0406042,0.0957477,0,0,0,9.53527e-05,9.67848e-05,0.000212064,0,0,4.94764e-06,-0.0449151,-0.0812085,0.191495,0,0,0
0,2,5,1,1,2,208,-0.0241522,-0.0396664,0.105811,0,0,0,9.69256e-05,0.000103902,0.000305837,0,0,7.6619e-06,-0.0483043,-0.0793327,0.211622,0,0,0
0,2,5,1,1,3,209,-0.0256954,-0.0401783,0.103682,0,0,0,0.000114226,0.000184095,0.000882463,0,0,1.71576e-05,-0.0513907,-0.0803565,0.207364,0,0,0
0,2,5,1,0,5,210,-0.0258207,-0.0388002,0.0684974,0,0,0,9.74321e-05,9.60015e-05,0.000245532,0,0,5.66185e-06,-0.0516414,-0.0776004,0.136995,0,0,0
0,2,5,1,0,6,211,-0.0266649,-0.037824,0.0875341,0,0,0,9.72234e-05,9.75302e-05,0.000240961,0,0,6.10533e-06,-0.0533298,-0.0756481,0.175068,0,0,0
0,2,5,1,0,7,212,-0.0276231,-0.0367555,0.0930971,0,0,0,0.000100107,0.000105224,0.00033003,0,0,8.321e-06,-0.0552462,-0.073511,0.186194,0,0,0
0,2,5,1,0,24,213,-0.026955,-0.038761,0.0815675,0,0,0,0.000155945,0.000237466,0.00127183,0,0,2.27076e-05,-0.0539101,-0.077522,0.163136,0,0,0
0,3,6,0,0,5,214,0.0384633,0.0131602,-0.0488178,0,0,-9.43717e-17,0.000162252,0.000116842,0.000697449,0,0,1.2765e-05,0.0769267,0.0263204,-0.0976357,0,0,-9.43718e-15
0,3,6,0,0,6,215,0.0389843,0.0135262,-0.0572409,0,0,-9.89763e-17,0.00015329,0.000121927,0.000624845,0,0,1.18595e-05,0.0779685,0.0270523,-0.114482,0,0,-9.89764e-15
0,3,6,0,0,7,216,0.038707,0.0133178,-0.0528165,0,0,-9.86031e-17,0.00017745,0.000141017,0.000801395,0,0,1.6074e-05,0.077414,0.0266355,-0.105633,0,0,-9.86033e-15
0,3,6,0,1,0,217,0.0380135,0.0131727,-0.0564405,0,0,-9.62542e-17,0.000133481,0.00011446,0.000506984,0,0,1.03994e-05,0.076027,0.0263453,-0.112881,0,0,-9.62543e-15
0,3,6,0,1,1,218,0.0382143,0.0139579,-0.0590727,0,0,-9.9664e-17,0.000130982,0.000117584,0.000479682,0,0,9.91352e-06,0.0764287,0.0279158,-0.118145,0,0,-9.96641e-15
0,3,6,0,1,2,219,0.0365038,0.0135254,-0.056035,0,0,-9.92166e-17,0.000144406,0.000130453,0.000621226,0,0,1.34375e-05,0.0730077,0.0270509,-0.11207,0,0,-9.92167e-15
0,3,6,3,1,0,220,0.0525097,0.00664804,-0.0758983,0,0,-9.37938e-17,0.000139367,0.000115404,0.000586349,0,0,1.23423e-05,0.105019,0.0132961,-0.151797,0,0,-9.37939e-15
0,3,6,3,1,1,221,0.0512985,0.00807355,-0.0622021,0,0,-1.0029e-16,0.000131332,0.000118326,0.000495677,0,0,1.07851e-05,0.102597,0.0161471,-0.124404,0,0,-1.00291e-14
0,3,6,3,1,2,222,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,3,6,3,2,17,223,0.0476929,0.0148551,-0.0751868,0,0,-9.58362e-17,0.000175866,0.000120343,0.000805184,0,0,1.65863e-05,0.0953859,0.0297103,-0.150374,0,0,-9.58363e-15
0,3,6,3,2,16,224,0.0448712,0.0163926,-0.055987,0,0,-9.63241e-17,0.00015275,0.000123404,0.000632847,0,0,1.19533e-05,0.0897423,0.0327851,-0.111974,0,0,-9.63242e-15
0,3,6,3,2,15,225,0.0467199,0.0158495,-0.0657063,0,0,-1.01377e-16,0.000168502,0.000137824,0.000749752,0,0,1.51729e-05,0.0934398,0.0316991,-0.131413,0,0,-1.01377e-14
0,3,6,3,3,22,226,0.0447261,0.0132055,-0.06296,0,0,-7.22619e-17,0.000391,0.000145509,0.00207073,0,0,5.14854e-05,0.0894522,0.026411,-0.125921,0,0,-7.22629e-15
0,3,6,3,3,21,227,0.0479394,0.0124612,-0.0791339,0,0,-8.94197e-17,0.000315564,0.000169055,0.00161122,0,0,2.34622e-05,0.0958789,0.0249224,-0.158269,0,0,-8.94199e-15
0,3,6,3,3,20,228,0.0406359,0.0163072,-0.0323954,0,0,-1.16767e-16,0.000339112,0.000214333,0.00169846,0,0,3.40616e-05,0.0812719,0.0326144,-0.0647912,0,0,-1.16768e-14
0,3,7,3,3,22,229,-0.0193284,0.00652098,-0.030793,0,0,0,0.000205245,0.000126357,0.000936915,0,0,1.83073e-05,-0.0386569,0.013042,-0.0615861,0,0,0
0,3,7,3,3,21,230,-0.0178727,0.00658324,-0.046189,0,0,0,0.00019141,0.000135237,0.000838016,0,0,1.58542e-05,-0.0357455,0.0131665,-0.0923781,0,0,0
0,3,7,3,3,20,231,-0.0168114,0.00487232,-0.0655623,0,0,0,0.000224482,0.000164314,0.0010455,0,0,1.88535e-05,-0.0336229,0.00974463,-0.131125,0,0,0
0,3,7,3,2,17,232,-0.00938109,-0.000989309,-0.0298687,0,0,0,0.00015193,0.000122225,0.000609298,0,0,1.19022e-05,-0.0187622,-0.00197862,-0.0597375,0,0,0
0,3,7,3,2,16,233,-0.00898053,-0.001224,-0.0398656,0,0,0,0.000146549,0.000125917,0.000557717,0,0,1.09705e-05,-0.0179611,-0.002448,-0.0797313,0,0,0
0,3,7,3,2,15,234,-0.0058771,-0.00152674,-0.0487929,0,0,0,0.000161292,0.0001396,0.000691023,0,0,1.38382e-05,-0.0117542,-0.00305348,-0.0975858,0,0,0
0,3,7,3,1,0,235,-0.0179535,0.00520618,-0.0407628,0,0,0,0.000136864,0.000120758,0.000519581,0,0,1.00944e-05,-0.0359069,0.0104124,-0.0815257,0,0,0
0,3,7,3,1,1,236,-0.0157352,0.00537597,-0.0474939,0,0,0,0.000134039,0.000123697,0.000481828,0,0,9.71659e-06,-0.0314704,0.0107519,-0.0949879,0,0,0
0,3,7,3,1,2,237,-0.0108467,0.00561623,-0.0521629,0,0,0,0.000141846,0.000134571,0.000581783,0,0,1.2185e-05,-0.0216935,0.0112325,-0.104326,0,0,0
0,3,7,0,1,0,238,-0.00649014,-0.00136309,-0.076944,0,0,0,0.000155234,0.000123169,0.00067247,0,0,1.31202e-05,-0.0129803,-0.00272618,-0.153888,0,0,0
0,3,7,0,1,1,239,-0.00514161,-0.000552642,-0.0751371,0,0,0,0.000143995,0.000126361,0.000558815,0,0,1.13695e-05,-0.0102832,-0.00110528,-0.150274,0,0,0
0,3,7,0,1,2,240,-0.00365971,0.000181443,-0.0740786,0,0,0,0.000160888,0.000140981,0.000719473,0,0,1.3706e-05,-0.00731941,0.000362887,-0.148157,0,0,0
0,3,7,0,0,5,241,-0.00483749,0.000147468,-0.0733581,0,0,0,0.000195838,0.000128625,0.000902749,0,0,1.61693e-05,-0.00967499,0.000294936,-0.146716,0,0,0
0,3,7,0,0,6,242,-0.00577969,0.0018209,-0.0627569,0,0,0,0.000170537,0.000132406,0.0007204,0,0,1.30552e-05,-0.0115594,0.0036418,-0.125514,0,0,0
0,3,7,0,0,7,243,-0.00374264,0.00234127,-0.0634396,0,0,0,0.000184274,0.000147357,0.000814775,0,0,1.52167e-05,-0.00748529,0.00468255,-0.126879,0,0,0
0,3,6,0,2,17,244,0.0409981,0.0157087,-0.0555721,0,0,-9.73514e-17,0.000123716,0.00011343,0.000448439,0,0,9.19505e-06,0.0819963,0.0314174,-0.111144,0,0,-9.73515e-15
0,3,6,0,2,16,245,0.040965,0.0147797,-0.0636665,0,0,-9.97131e-17,0.000122211,0.00011603,0.000424558,0,0,8.71094e-06,0.0819301,0.0295594,-0.127333,0,0,-9.97131e-15
0,3,6,0,2,15,246,0.0425058,0.0160033,-0.0479626,0,0,-1.00009e-16,0.000127758,0.000125724,0.000512051,0,0,1.09841e-05,0.0850115,0.0320066,-0.0959252,0,0,-1.00009e-14
0,3,6,0,2,14,247,0.0434709,0.0167585,-0.0372156,0,0,-9.84537e-17,0.000152122,0.000167324,0.000837186,0,0,1.68304e-05,0.0869418,0.033517,-0.0744313,0,0,-9.84539e-15
0,3,6,0,3,22,248,0.0294983,0.015683,-0.0569692,0,0,-9.46062e-17,0.000116661,0.000112652,0.00038344,0,0,6.74107e-06,0.0589966,0.031366,-0.113939,0,0,-9.46062e-15
0,3,6,0,3,21,249,0.032589,0.0155022,-0.0552833,0,0,-1.00495e-16,0.000115655,0.000114426,0.000353763,0,0,6.71382e-06,0.065178,0.0310045,-0.110567,0,0,-1.00495e-14
0,3,6,0,3,20,250,0.0355869,0.0170622,-0.0393897,0,0,-9.96646e-17,0.000118327,0.000121063,0.000422124,0,0,8.82383e-06,0.0711738,0.0341243,-0.0787794,0,0,-9.96647e-15
0,3,6,0,3,19,251,0.0361578,0.014805,-0.0607738,0,0,-1.00914e-16,0.00012837,0.000147064,0.000633553,0,0,1.35093e-05,0.0723156,0.0296099,-0.121548,0,0,-1.00914e-14
0,3,6,1,0,5,252,0.0370697,0.0128174,-0.0589783,0,0,-9.73354e-17,0.000113289,0.000112337,0.000349216,0,0,5.10588e-06,0.0741395,0.0256348,-0.117957,0,0,-9.73354e-15
0,3,6,1,0,6,253,0.0377101,0.0120621,-0.0641552,0,0,-1.01565e-16,0.000112763,0.000113813,0.000325956,0,0,5.51072e-06,0.0754203,0.0241241,-0.12831,0,0,-1.01565e-14
0,3,6,1,0,7,254,0.0393912,0.0138531,-0.041442,0,0,-1.02521e-16,0.000113908,0.000119026,0.000376401,0,0,7.69615e-06,0.0787824,0.0277062,-0.0828841,0,0,-1.02521e-14
0,3,6,1,0,24,255,0.0378794,0.011867,-0.0537392,0,0,-1.04398e-16,0.000117325,0.000135633,0.000506873,0,0,1.09966e-05,0.0757588,0.023734,-0.107478,0,0,-1.04398e-14
0,3,6,1,1,0,256,0.0455643,0.0166555,-0.0447492,0,0,-1.04717e-16,0.000111359,0.000112921,0.000327739,0,0,5.46806e-06,0.0911286,0.033311,-0.0894984,0,0,-1.04717e-14
0,3,6,1,1,1,257,0.0452548,0.0163219,-0.0549088,0,0,-1.00546e-16,0.00011143,0.000115665,0.000334428,0,0,5.98897e-06,0.0905097,0.0326439,-0.109818,0,0,-1.00546e-14
0,3,6,1,1,2,258,0.042826,0.017033,-0.0498715,0,0,-1.00798e-16,0.000112282,0.000123497,0.000388517,0,0,8.46358e-06,0.0856519,0.034066,-0.099743,0,0,-1.00798e-14
0,3,6,1,1,3,259,0.0415489,0.0143379,-0.071015,0,0,-1.04917e-16,0.000116057,0.000158375,0.000635776,0,0,1.39642e-05,0.0830978,0.0286759,-0.14203,0,0,-1.04917e-14
0,3,6,1,2,17,260,0.0325947,0.0156516,-0.0640921,0,0,-1.03123e-16,0.000110361,0.000113376,0.000303184,0,0,3.92811e-06,0.0651894,0.0313033,-0.128184,0,0,-1.03123e-14
0,3,6,1,2,16,261,0.0340171,0.0160024,-0.0600771,0,0,-1.02655e-16,0.000110605,0.000117967,0.000353084,0,0,6.25178e-06,0.0680342,0.0320049,-0.120154,0,0,-1.02655e-14
0,3,6,1,2,15,262,0.0339884,0.0161943,-0.0580392,0,0,-1.03571e-16,0.000111313,0.000130375,0.000438428,0,0,9.2904e-06,0.0679768,0.0323885,-0.116079,0,0,-1.03572e-14
0,3,6,1,2,14,263,0.0358458,0.0149338,-0.0765287,0,0,-1.01931e-16,0.000113373,0.000172305,0.000685577,0,0,1.50037e-05,0.0716917,0.0298675,-0.153058,0,0,-1.01931e-14
0,3,6,1,3,22,264,0.0426272,0.0139531,-0.065629,0,0,-9.7767e-17,0.000110063,0.00011388,0.000329283,0,0,4.0305e-06,0.0852543,0.0279062,-0.131258,0,0,-9.7767e-15
0,3,6,1,3,21,265,0.0426121,0.0147037,-0.064307,0,0,-1.00069e-16,0.000110206,0.000118188,0.000348859,0,0,6.07622e-06,0.0852242,0.0294074,-0.128614,0,0,-1.00069e-14
0,3,6,1,3,20,266,0.0420361,0.0181863,-0.0289199,0,0,-1.00337e-16,0.00011063,0.000132932,0.000464978,0,0,9.03946e-06,0.0840722,0.0363726,-0.0578398,0,0,-1.00337e-14
0,3,6,1,3,19,267,0.0403348,0.0149826,-0.0560823,0,0,-9.95858e-17,0.000111862,0.000177392,0.000710477,0,0,1.50594e-05,0.0806695,0.0299652,-0.112165,0,0,-9.95859e-15
0,3,6,2,0,5,268,0.04157,0.0148434,-0.0639418,0,0,-1.03028e-16,0.000110281,0.000113551,0.000306633,0,0,3.99211e-06,0.08314,0.0296868,-0.127884,0,0,-1.03028e-14
0,3,6,2,0,6,269,0.040915,0.0160439,-0.0564627,0,0,-1.02879e-16,0.000110503,0.000118489,0.000358041,0,0,6.41116e-06,0.0818301,0.0320879,-0.112926,0,0,-1.02879e-14
0,3,6,2,0,7,270,0.0419923,0.0147163,-0.0603702,0,0,-1.02274e-16,0.000111087,0.000131417,0.000448122,0,0,9.32788e-06,0.0839846,0.0294326,-0.12074,0,0,-1.02274e-14
